Batch,Generasi,Rute,Fitness,Jarak
582,32,Dago ➝ Jalan Braga ➝ Pasir Kaliki,0.169092,5.91
582,33,Dago ➝ Jalan Braga ➝ Pasir Kaliki,0.169092,5.91
582,34,Dago ➝ Jalan Braga ➝ Pasir Kaliki,0.169092,5.91
582,35,Dago ➝ Jalan Braga ➝ Pasir Kaliki,0.169092,5.91
582,36,Dago ➝ Jalan Braga ➝ Pasir Kaliki,0.169092,5.91
582,37,Dago ➝ Jalan Braga ➝ Pasir Kaliki,0.169092,5.91
582,38,Dago ➝ Jalan Braga ➝ Pasir Kaliki,0.169092,5.91
582,39,Dago ➝ Jalan Braga ➝ Pasir Kaliki,0.169092,5.91
582,40,Dago ➝ Jalan Braga ➝ Pasir Kaliki,0.169092,5.91
582,41,Dago ➝ Jalan Braga ➝ Pasir Kaliki,0.169092,5.91
582,42,Dago ➝ Jalan Braga ➝ Pasir Kaliki,0.169092,5.91
582,43,Dago ➝ Jalan Braga ➝ Pasir Kaliki,0.169092,5.91
582,44,Dago ➝ Jalan Braga ➝ Pasir Kaliki,0.169092,5.91
582,45,Dago ➝ Jalan Braga ➝ Pasir Kaliki,0.169092,5.91
582,46,Dago ➝ Jalan Braga ➝ Pasir Kaliki,0.169092,5.91
582,47,Dago ➝ Jalan Braga ➝ Pasir Kaliki,0.169092,5.91
582,48,Dago ➝ Jalan Braga ➝ Pasir Kaliki,0.169092,5.91
582,49,Dago ➝ Jalan Braga ➝ Pasir Kaliki,0.169092,5.91
582,50,Dago ➝ Jalan Braga ➝ Pasir Kaliki,0.169092,5.91
583,1,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,2,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,3,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,4,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,5,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,6,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,7,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,8,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,9,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,10,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,11,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,12,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,13,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,14,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,15,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,16,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,17,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,18,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,19,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,20,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,21,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,22,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,23,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,24,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,25,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,26,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,27,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,28,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,29,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,30,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,31,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,32,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,33,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,34,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,35,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,36,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,37,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,38,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,39,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,40,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,41,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,42,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,43,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,44,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,45,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,46,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,47,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,48,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,49,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
583,50,Jalan Braga ➝ Riau ➝ Dago,0.208837,4.79
584,1,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,2,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,3,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,4,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,5,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,6,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,7,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,8,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,9,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,10,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,11,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,12,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,13,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,14,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,15,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,16,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,17,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,18,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,19,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,20,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,21,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,22,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,23,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,24,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,25,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,26,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,27,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,28,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,29,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,30,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,31,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,32,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,33,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,34,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,35,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,36,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,37,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,38,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,39,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,40,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,41,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,42,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,43,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,44,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,45,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,46,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,47,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,48,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,49,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
584,50,Pasir Kaliki ➝ Riau ➝ Cihampelas ➝ Dago,0.154008,6.49
585,1,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,2,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,3,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,4,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,5,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,6,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,7,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,8,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,9,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,10,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,11,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,12,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,13,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,14,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,15,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,16,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,17,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,18,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,19,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,20,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,21,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,22,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,23,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,24,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,25,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,26,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,27,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,28,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,29,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,30,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,31,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,32,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,33,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,34,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,35,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,36,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,37,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,38,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,39,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,40,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,41,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,42,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,43,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,44,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,45,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,46,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,47,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,48,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,49,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
585,50,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga ➝ Buah Batu,0.082493,12.12
586,1,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,2,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,3,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,4,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,5,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,6,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,7,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,8,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,9,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,10,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,11,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,12,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,13,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,14,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,15,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,16,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,17,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,18,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,19,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,20,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,21,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,22,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,23,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,24,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,25,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,26,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,27,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,28,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,29,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,30,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,31,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,32,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,33,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,34,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,35,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,36,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,37,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,38,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,39,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,40,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,41,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,42,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,43,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,44,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,45,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,46,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,47,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,48,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,49,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
586,50,Ciwidey ➝ Jalan Braga ➝ Dago,0.032519,30.75
587,1,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,2,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,3,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,4,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,5,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,6,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,7,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,8,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,9,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,10,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,11,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,12,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,13,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,14,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,15,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,16,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,17,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,18,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,19,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,20,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,21,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,22,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,23,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,24,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,25,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,26,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,27,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,28,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,29,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,30,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,31,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,32,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,33,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,34,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,35,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,36,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,37,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,38,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,39,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,40,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,41,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,42,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,43,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,44,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,45,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,46,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,47,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,48,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,49,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
587,50,Jalan Braga ➝ Pasir Kaliki,0.818532,1.22
588,1,Dago ➝ Kebon Kawung,0.226127,4.42
588,2,Dago ➝ Kebon Kawung,0.226127,4.42
588,3,Dago ➝ Kebon Kawung,0.226127,4.42
588,4,Dago ➝ Kebon Kawung,0.226127,4.42
588,5,Dago ➝ Kebon Kawung,0.226127,4.42
588,6,Dago ➝ Kebon Kawung,0.226127,4.42
588,7,Dago ➝ Kebon Kawung,0.226127,4.42
588,8,Dago ➝ Kebon Kawung,0.226127,4.42
588,9,Dago ➝ Kebon Kawung,0.226127,4.42
588,10,Dago ➝ Kebon Kawung,0.226127,4.42
588,11,Dago ➝ Kebon Kawung,0.226127,4.42
588,12,Dago ➝ Kebon Kawung,0.226127,4.42
588,13,Dago ➝ Kebon Kawung,0.226127,4.42
588,14,Dago ➝ Kebon Kawung,0.226127,4.42
588,15,Dago ➝ Kebon Kawung,0.226127,4.42
588,16,Dago ➝ Kebon Kawung,0.226127,4.42
588,17,Dago ➝ Kebon Kawung,0.226127,4.42
588,18,Dago ➝ Kebon Kawung,0.226127,4.42
588,19,Dago ➝ Kebon Kawung,0.226127,4.42
588,20,Dago ➝ Kebon Kawung,0.226127,4.42
588,21,Dago ➝ Kebon Kawung,0.226127,4.42
588,22,Dago ➝ Kebon Kawung,0.226127,4.42
588,23,Dago ➝ Kebon Kawung,0.226127,4.42
588,24,Dago ➝ Kebon Kawung,0.226127,4.42
588,25,Dago ➝ Kebon Kawung,0.226127,4.42
588,26,Dago ➝ Kebon Kawung,0.226127,4.42
588,27,Dago ➝ Kebon Kawung,0.226127,4.42
588,28,Dago ➝ Kebon Kawung,0.226127,4.42
588,29,Dago ➝ Kebon Kawung,0.226127,4.42
588,30,Dago ➝ Kebon Kawung,0.226127,4.42
588,31,Dago ➝ Kebon Kawung,0.226127,4.42
588,32,Dago ➝ Kebon Kawung,0.226127,4.42
588,33,Dago ➝ Kebon Kawung,0.226127,4.42
588,34,Dago ➝ Kebon Kawung,0.226127,4.42
588,35,Dago ➝ Kebon Kawung,0.226127,4.42
588,36,Dago ➝ Kebon Kawung,0.226127,4.42
588,37,Dago ➝ Kebon Kawung,0.226127,4.42
588,38,Dago ➝ Kebon Kawung,0.226127,4.42
588,39,Dago ➝ Kebon Kawung,0.226127,4.42
588,40,Dago ➝ Kebon Kawung,0.226127,4.42
588,41,Dago ➝ Kebon Kawung,0.226127,4.42
588,42,Dago ➝ Kebon Kawung,0.226127,4.42
588,43,Dago ➝ Kebon Kawung,0.226127,4.42
588,44,Dago ➝ Kebon Kawung,0.226127,4.42
588,45,Dago ➝ Kebon Kawung,0.226127,4.42
588,46,Dago ➝ Kebon Kawung,0.226127,4.42
588,47,Dago ➝ Kebon Kawung,0.226127,4.42
588,48,Dago ➝ Kebon Kawung,0.226127,4.42
588,49,Dago ➝ Kebon Kawung,0.226127,4.42
588,50,Dago ➝ Kebon Kawung,0.226127,4.42
589,1,Setiabudi ➝ Dago ➝ Pasir Kaliki ➝ Jalan Braga,0.11399,8.77
589,2,Setiabudi ➝ Dago ➝ Jalan Braga ➝ Pasir Kaliki,0.117738,8.49
589,3,Setiabudi ➝ Dago ➝ Jalan Braga ➝ Pasir Kaliki,0.117738,8.49
589,4,Setiabudi ➝ Dago ➝ Jalan Braga ➝ Pasir Kaliki,0.117738,8.49
589,5,Setiabudi ➝ Dago ➝ Jalan Braga ➝ Pasir Kaliki,0.117738,8.49
589,6,Setiabudi ➝ Dago ➝ Jalan Braga ➝ Pasir Kaliki,0.117738,8.49
589,7,Setiabudi ➝ Dago ➝ Jalan Braga ➝ Pasir Kaliki,0.117738,8.49
589,8,Setiabudi ➝ Dago ➝ Jalan Braga ➝ Pasir Kaliki,0.117738,8.49
589,9,Setiabudi ➝ Dago ➝ Jalan Braga ➝ Pasir Kaliki,0.117738,8.49
589,10,Setiabudi ➝ Dago ➝ Jalan Braga ➝ Pasir Kaliki,0.117738,8.49
589,11,Setiabudi ➝ Dago ➝ Jalan Braga ➝ Pasir Kaliki,0.117738,8.49
589,12,Setiabudi ➝ Dago ➝ Jalan Braga ➝ Pasir Kaliki,0.117738,8.49
589,13,Setiabudi ➝ Dago ➝ Jalan Braga ➝ Pasir Kaliki,0.117738,8.49
589,14,Setiabudi ➝ Dago ➝ Jalan Braga ➝ Pasir Kaliki,0.117738,8.49
589,15,Setiabudi ➝ Dago ➝ Jalan Braga ➝ Pasir Kaliki,0.117738,8.49
589,16,Setiabudi ➝ Dago ➝ Jalan Braga ➝ Pasir Kaliki,0.117738,8.49
589,17,Setiabudi ➝ Dago ➝ Jalan Braga ➝ Pasir Kaliki,0.117738,8.49
589,18,Setiabudi ➝ Dago ➝ Jalan Braga ➝ Pasir Kaliki,0.117738,8.49
589,19,Setiabudi ➝ Dago ➝ Jalan Braga ➝ Pasir Kaliki,0.117738,8.49
